,Python probes,JavaScript probes
140,0.13399410247802734,0.2238011360168457
141,0.1322011947631836,0.22386550903320312
142,0.13036513328552246,0.22209763526916504
143,0.13327383995056152,0.22478985786437988
144,0.13376522064208984,0.22363758087158203
145,0.13254666328430176,0.22321605682373047
146,0.13012433052062988,0.2256312370300293
147,0.13509011268615723,0.22483348846435547
148,0.135300874710083,0.22548437118530273
149,0.1339566707611084,0.22646522521972656
150,0.13429903984069824,0.2247450351715088
151,0.13551950454711914,0.22230958938598633
152,0.1332075595855713,0.21832895278930664
153,0.13342547416687012,0.2252349853515625
154,0.1267385482788086,0.23168540000915527
155,0.130584716796875,0.22332072257995605
156,0.13375210762023926,0.2249009609222412
157,0.13310790061950684,0.2209460735321045
158,0.13301920890808105,0.22668886184692383
159,0.1322033405303955,0.22027087211608887
160,0.12970399856567383,0.2217719554901123
161,0.1330416202545166,0.21657371520996094
162,0.1351470947265625,0.21443963050842285
163,0.12851166725158691,0.2123403549194336
164,0.13379454612731934,0.21218585968017578
165,0.12366056442260742,0.22571802139282227
166,0.12635564804077148,0.2218010425567627
167,0.1300656795501709,0.22404098510742188
168,0.1327533721923828,0.22333431243896484
169,0.13312053680419922,0.22264552116394043
170,0.13268089294433594,0.22474122047424316
171,0.13213086128234863,0.22416448593139648
172,0.13392853736877441,0.23468828201293945
173,0.13356637954711914,0.2220914363861084
174,0.13371801376342773,0.22781062126159668
175,0.13547325134277344,0.22574758529663086
176,0.13389062881469727,0.22701811790466309
177,0.1329329013824463,0.22243475914001465
178,0.13326597213745117,0.22553777694702148
179,0.13288044929504395,0.22394561767578125
180,0.13566207885742188,0.22475242614746094
181,0.1327674388885498,0.22536921501159668
182,0.136368989944458,0.22333884239196777
183,0.13606643676757812,0.2230234146118164
184,0.13393449783325195,0.2267754077911377
185,0.1327207088470459,0.2268199920654297
186,0.13289403915405273,0.22290492057800293
187,0.1346745491027832,0.22361373901367188
188,0.13390278816223145,0.2226884365081787
189,0.13341712951660156,0.2189772129058838
190,0.13348865509033203,0.2241055965423584
191,0.1321547031402588,0.22318577766418457
192,0.13216233253479004,0.22166943550109863
193,0.1331768035888672,0.22199201583862305
194,0.1339876651763916,0.22651028633117676
195,0.13235735893249512,0.22636842727661133
196,0.1327970027923584,0.22426414489746094
197,0.12973999977111816,0.226593017578125
198,0.13367199897766113,0.2238008975982666
199,0.13390040397644043,0.22182559967041016
200,0.13379788398742676,0.2247624397277832
201,0.13400840759277344,0.22375178337097168
202,0.1307988166809082,0.22418522834777832
203,0.13359880447387695,0.2231731414794922
204,0.13464951515197754,0.22475790977478027
205,0.13365530967712402,0.22577738761901855
206,0.14935874938964844,0.22185015678405762
